tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
。,[[22]],[3],0,middle,14,5,"[""\u6253"", ""\u624b\u5fc3"", ""\u5c31\u662f""]","[""\u6211"", ""\u611f\u89c9"", ""\u6211""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f"""
我,[[23]],[3],0,middle,15,4,"[""\u624b\u5fc3"", ""\u5c31\u662f"", ""\u3002""]","[""\u611f\u89c9"", ""\u6211"", ""\u7238\u5988""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002"""
感觉,"[[24, 25]]",[3],0,middle,16,3,"[""\u5c31\u662f"", ""\u3002"", ""\u6211""]","[""\u6211"", ""\u7238\u5988"", ""\u517b""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211"""
我,[[26]],[3],0,middle,17,2,"[""\u3002"", ""\u6211"", ""\u611f\u89c9""]","[""\u7238\u5988"", ""\u517b"", ""<EOR>""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211\u611f\u89c9"""
爸妈,"[[27, 28]]",[3],0,middle,18,1,"[""\u6211"", ""\u611f\u89c9"", ""\u6211""]","[""\u517b"", ""<EOR>""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211\u611f\u89c9\u6211"""
养,[[29]],[3],1,row_end,19,0,"[""\u611f\u89c9"", ""\u6211"", ""\u7238\u5988""]","[""<EOR>""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211\u611f\u89c9\u6211\u7238\u5988"""
(养)育,[[0]],[4],1,row_start,0,19,"[""<SOR>""]","[""\u6211"", ""\u8f7b\u677e"", ""\u5f97\u5f88""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211\u611f\u89c9\u6211\u7238\u5988\u517b"""
我,[[1]],[4],0,middle,1,18,"[""<SOR>"", ""(\u517b)\u80b2""]","[""\u8f7b\u677e"", ""\u5f97\u5f88"", ""\u3002""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2"""
轻松,"[[2, 3]]",[4],0,middle,2,17,"[""<SOR>"", ""(\u517b)\u80b2"", ""\u6211""]","[""\u5f97\u5f88"", ""\u3002"", ""\u60f3""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211"""
得很,"[[4, 5]]",[4],0,middle,3,16,"[""(\u517b)\u80b2"", ""\u6211"", ""\u8f7b\u677e""]","[""\u3002"", ""\u60f3"", ""\u77e5\u9053""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e"""
。,[[6]],[4],0,middle,4,15,"[""\u6211"", ""\u8f7b\u677e"", ""\u5f97\u5f88""]","[""\u60f3"", ""\u77e5\u9053"", ""\u73b0\u5728""]","""\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3\u5c31\u662f\u3002\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88"""
想,[[7]],[4],0,middle,5,14,"[""\u8f7b\u677e"", ""\u5f97\u5f88"", ""\u3002""]","[""\u77e5\u9053"", ""\u73b0\u5728"", ""\u7684""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002"""
知道,"[[8, 9]]",[4],0,middle,6,13,"[""\u5f97\u5f88"", ""\u3002"", ""\u60f3""]","[""\u73b0\u5728"", ""\u7684"", ""\u5c0f\u5b69""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3"""
现在,"[[10, 11]]",[4],0,middle,7,12,"[""\u3002"", ""\u60f3"", ""\u77e5\u9053""]","[""\u7684"", ""\u5c0f\u5b69"", ""\u4f1a""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053"""
的,[[12]],[4],0,middle,8,11,"[""\u60f3"", ""\u77e5\u9053"", ""\u73b0\u5728""]","[""\u5c0f\u5b69"", ""\u4f1a"", ""\u5929\u5929""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728"""
小孩,"[[13, 14]]",[4],0,middle,9,10,"[""\u77e5\u9053"", ""\u73b0\u5728"", ""\u7684""]","[""\u4f1a"", ""\u5929\u5929"", ""\u548c""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684"""
会,[[15]],[4],0,middle,10,9,"[""\u73b0\u5728"", ""\u7684"", ""\u5c0f\u5b69""]","[""\u5929\u5929"", ""\u548c"", ""\u9644\u8fd1""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69"""
天天,"[[16, 17]]",[4],0,middle,11,8,"[""\u7684"", ""\u5c0f\u5b69"", ""\u4f1a""]","[""\u548c"", ""\u9644\u8fd1"", ""\u7684""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a"""
和,[[18]],[4],0,middle,12,7,"[""\u5c0f\u5b69"", ""\u4f1a"", ""\u5929\u5929""]","[""\u9644\u8fd1"", ""\u7684"", ""\u5c0f\u5b69""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929"""
附近,"[[19, 20]]",[4],0,middle,13,6,"[""\u4f1a"", ""\u5929\u5929"", ""\u548c""]","[""\u7684"", ""\u5c0f\u5b69"", ""\u4e00\u8d77""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c"""
的,[[21]],[4],0,middle,14,5,"[""\u5929\u5929"", ""\u548c"", ""\u9644\u8fd1""]","[""\u5c0f\u5b69"", ""\u4e00\u8d77"", ""\u5728""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1"""
小孩,"[[22, 23]]",[4],0,middle,15,4,"[""\u548c"", ""\u9644\u8fd1"", ""\u7684""]","[""\u4e00\u8d77"", ""\u5728"", ""\u6237\u5916""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1\u7684"""
一起,"[[24, 25]]",[4],0,middle,16,3,"[""\u9644\u8fd1"", ""\u7684"", ""\u5c0f\u5b69""]","[""\u5728"", ""\u6237\u5916"", ""\u73a9""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1\u7684\u5c0f\u5b69"""
在,[[26]],[4],0,middle,17,2,"[""\u7684"", ""\u5c0f\u5b69"", ""\u4e00\u8d77""]","[""\u6237\u5916"", ""\u73a9"", ""<EOR>""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1\u7684\u5c0f\u5b69\u4e00\u8d77"""
户外,"[[27, 28]]",[4],0,middle,18,1,"[""\u5c0f\u5b69"", ""\u4e00\u8d77"", ""\u5728""]","[""\u73a9"", ""<EOR>""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1\u7684\u5c0f\u5b69\u4e00\u8d77\u5728"""
玩,[[29]],[4],1,row_end,19,0,"[""\u4e00\u8d77"", ""\u5728"", ""\u6237\u5916""]","[""<EOR>""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1\u7684\u5c0f\u5b69\u4e00\u8d77\u5728\u6237\u5916"""
(玩)耍,[[0]],[5],1,row_start,0,2,"[""<SOR>""]","[""\u5417"", ""<EOR>""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1\u7684\u5c0f\u5b69\u4e00\u8d77\u5728\u6237\u5916\u73a9"""
吗,[[1]],[5],0,middle,1,1,"[""<SOR>"", ""(\u73a9)\u800d""]","[""<EOR>""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1\u7684\u5c0f\u5b69\u4e00\u8d77\u5728\u6237\u5916\u73a9(\u73a9)\u800d"""
？,[[2]],[5],0,passage_end,2,0,"[""<SOR>"", ""(\u73a9)\u800d"", ""\u5417""]","[""<EOR>""]","""\u6211\u611f\u89c9\u6211\u7238\u5988\u517b(\u517b)\u80b2\u6211\u8f7b\u677e\u5f97\u5f88\u3002\u60f3\u77e5\u9053\u73b0\u5728\u7684\u5c0f\u5b69\u4f1a\u5929\u5929\u548c\u9644\u8fd1\u7684\u5c0f\u5b69\u4e00\u8d77\u5728\u6237\u5916\u73a9(\u73a9)\u800d\u5417"""
